cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
21811296,109280.6,32,5,1,F,1,93728,CA
14991790,0.0,16,8,2,F,1,97248,OR
24532236,33768.0,50,5,2,F,1,10230,NY
13633240,14795.0,37,7,2,F,4,90016,CA
20450220,54388.5,50,7,4,F,2,02149,MA
27260720,48652.0,60,2,0,F,2,53217,WI
16352220,7156.8,52,5,3,F,1,77287,TX
21806000,22570.6,68,11,1,F,2,35233,AL
16349772,4379.6,39,9,5,F,2,10209,NY
21812080,45653.4,51,4,1,F,2,90186,CA
28626549,2753.7,20,5,1,F,1,60607,IL
14995376,14565.1,20,5,2,F,1,10229,NY
19076540,13442.8,80,10,1,M,2,96846,HI
29987892,0.0,21,6,0,F,1,74186,OK
24535746,38993.4,56,4,3,F,2,96849,HI
21807024,122894.2,54,7,2,M,4,10047,NY
25895556,912.8,79,6,0,M,2,21214,MD
24529338,13561.2,63,1,2,F,2,19160,PA
24539292,53164.8,45,3,2,F,2,92508,CA
29994426,47852.2,69,9,0,M,2,80228,CO
31343733,55991.2,32,2,2,F,2,60601,IL
13628630,0.0,15,7,1,M,1,90105,CA
14992461,26499.0,69,9,2,M,2,40564,KY
13628140,0.0,17,2,1,M,1,60654,IL
24541290,47849.4,25,2,4,F,2,90013,CA
16355112,1360.6,68,8,3,F,2,45246,OH
16355604,1054.6,87,7,3,M,2,77168,TX
28619472,11885.4,32,2,3,F,2,48212,MI
17723368,44076.5,48,5,2,M,2,55422,MN
13630380,36605.0,41,1,2,F,4,73130,OK
31357027,17519.1,43,3,2,M,2,02149,MA
25892744,5181.1,73,5,0,M,2,37228,TN
27265040,0.0,16,3,0,F,1,90174,CA
28616553,550.2,23,2,1,M,1,19107,PA
20440800,28209.0,24,6,2,M,1,60665,IL
24537744,4861.8,72,0,2,F,2,60624,IL
20451015,14998.5,49,6,2,M,2,10208,NY
29994052,136914.8,35,5,3,F,2,10236,NY
27262760,26274.0,72,4,0,F,2,78754,TX
21804656,20576.4,81,4,1,F,2,10088,NY
25890483,5309.7,44,10,0,F,1,90191,CA
21801232,223743.0,50,3,3,M,3,19152,PA
13634750,24815.0,33,3,3,M,2,43272,OH
17717193,0.0,9,8,2,F,1,90105,CA
31355946,116619.2,55,5,1,M,2,90029,CA
29989652,57503.6,70,10,0,F,2,64115,MO
23172275,8917.6,51,7,1,M,2,10171,NY
13629400,0.0,18,3,1,F,1,10047,NY
27268300,0.0,16,3,0,F,1,45275,OH
20445570,54907.5,45,2,3,F,4,73130,OK
31349506,60637.2,41,1,2,M,2,46261,IN
29986638,0.0,19,11,0,M,1,32235,FL
23166937,9595.6,28,3,1,M,4,53263,WI
31345550,20610.3,86,6,0,M,4,89149,NV
19082490,11566.8,61,1,1,M,2,53217,WI
24533136,13739.4,55,3,2,F,2,98186,WA
31350932,80019.3,52,2,2,F,2,74186,OK
19086536,20713.0,37,7,2,F,4,90016,CA
20446140,70624.5,48,5,3,F,2,10171,NY
31343342,27963.4,35,5,3,F,4,92804,CA
21806448,76882.0,49,6,1,F,1,75256,TX
14993517,16380.1,45,5,6,M,2,73179,OK
28619430,2295.9,19,4,1,F,1,15279,PA
13633850,2314.0,89,9,1,F,2,74146,OK
16357068,6405.0,60,10,5,F,2,78738,TX
16354788,9180.2,36,6,5,F,2,60634,IL
14988116,61696.8,48,8,2,M,1,28215,NC
20439555,35959.5,50,7,2,F,1,96839,HI
17717635,34303.1,52,9,3,M,2,10126,NY
24536646,37566.0,50,8,7,F,2,94150,CA
21809216,122415.8,43,6,2,F,2,10171,NY
25898824,2293.7,72,9,0,M,2,10084,NY
28629363,3753.8,19,4,1,F,1,90029,CA
28629489,3510.8,24,3,2,F,2,10260,NY
13629240,4804.0,75,5,1,M,2,21214,MD
31353462,55832.5,55,5,1,F,3,64136,MO
17720131,4420.0,14,6,2,F,1,74186,OK
31348793,49811.1,49,9,0,F,1,75364,TX
25898805,2355.2,65,2,0,F,2,10084,NY
23165900,4398.4,80,6,0,F,4,92517,CA
31346608,102943.4,53,2,1,F,2,10126,NY
29993766,87630.4,63,11,0,M,1,60634,IL
21810976,0.0,15,3,1,M,1,43630,OH
29977288,62048.8,45,5,0,F,1,90152,CA
28615356,2152.5,70,10,1,M,1,20175,DC
13626310,34394.0,55,5,1,F,2,75270,TX
14988787,15159.1,52,2,2,F,2,85206,AZ
20437635,4639.5,87,4,2,M,2,46260,IN
21810320,16614.0,41,4,1,M,2,07171,NJ
25890977,8414.7,39,6,1,F,2,90065,CA
23176151,12691.2,23,4,0,F,1,90029,CA
13633320,58217.0,56,4,3,F,2,55113,MN
23170218,30755.1,35,1,3,F,2,95137,CA
14989689,25823.6,21,6,2,M,1,77076,TX
21813216,197314.0,40,3,1,M,3,90173,CA
14987588,10782.2,68,8,2,F,3,63105,MO
19077030,80071.6,32,2,4,M,4,90057,CA
13629320,18387.0,19,4,1,M,1,90003,CA
28622265,5964.4,75,5,1,M,2,53268,WI
13626220,34797.0,70,10,1,M,1,92505,CA
21812480,19684.6,23,5,2,F,4,38168,TN
14987973,85054.2,38,8,4,M,2,10152,NY
21802448,82266.6,47,10,3,F,2,78473,TX
24528276,52272.0,34,2,3,M,2,90065,CA
29977618,70734.4,37,7,0,F,2,77210,TX
19082616,22253.0,47,7,2,F,2,20126,DC
23170626,23472.6,46,2,0,M,1,90015,CA
28615251,7222.7,55,5,1,F,2,75270,TX
19079354,11215.4,83,3,1,F,2,19117,PA
19080334,17766.0,56,6,1,M,2,85048,AZ
17716478,51196.6,20,6,3,M,3,60605,IL
23168348,0.0,22,3,0,M,1,02171,MA
31342698,32524.3,18,3,0,M,1,63152,MO
17715113,50592.1,47,4,2,F,2,90091,CA
14987544,0.0,17,2,2,F,1,90785,CA
24526530,50567.4,71,9,2,M,2,60666,IL
23162466,6992.8,65,1,0,F,2,10007,NY
23171663,0.0,20,8,0,F,1,73130,OK
24526278,10994.4,21,4,2,M,1,87194,NM
17713254,0.0,11,10,2,M,1,94654,CA
21805632,87635.6,56,9,2,M,2,07117,NJ
25891509,2468.9,31,7,1,F,4,90009,CA
27255540,43492.0,30,2,3,F,4,90054,CA
23165101,22465.1,52,8,2,F,2,78473,TX
29982876,132532.4,46,6,4,F,2,90105,CA
17721210,0.0,13,5,2,F,1,60607,IL
17723511,0.0,11,3,2,M,1,85734,AZ
17715321,0.0,12,4,2,F,1,10079,NY
27268180,18758.0,69,11,0,F,2,10276,NY
29995394,183405.2,51,11,0,F,1,10236,NY
19077436,0.0,17,2,1,M,1,77036,TX
27255860,58240.0,36,8,2,M,3,90027,CA
27254720,40716.0,42,4,0,F,1,20353,DC
16351116,2462.2,33,3,3,M,1,10210,NY
16350828,12873.0,53,3,5,M,2,87194,NM
31357073,0.0,15,7,0,F,1,02149,MA
16361472,0.0,20,5,3,F,1,21207,MD
23162653,2196.0,87,3,0,M,2,46260,IN
21802128,28126.8,28,7,3,F,2,10138,NY
28619388,838.7,88,8,1,M,2,10248,NY
27259700,22970.0,70,2,0,F,2,46288,IN
24533010,25021.8,78,6,2,F,2,10167,NY
17717622,77404.6,53,10,2,M,1,10185,NY
28613886,26848.1,55,5,2,M,2,90112,CA
23164489,9784.5,55,1,0,F,2,85206,AZ
19082210,34363.0,53,3,2,F,2,90095,CA
28630854,1287.7,22,1,1,M,1,44126,OH
31349161,51605.1,64,4,0,M,2,78277,TX
23173465,4536.9,46,2,0,M,2,07171,NJ
17719065,7987.2,18,4,2,F,2,75328,TX
19075924,178987.2,55,5,2,M,2,90112,CA
16352952,1850.1,38,8,5,F,2,70156,LA
24526116,114357.6,48,6,2,F,1,90148,CA
31355624,94447.2,55,5,1,F,2,93769,CA
24542316,17091.0,27,4,4,F,3,21227,MD
23178412,4334.6,31,6,1,F,2,38140,TN
21807952,0.0,17,5,1,F,1,19136,PA
27259860,41404.0,30,2,1,F,3,48206,MI
31349184,80769.1,57,7,1,F,2,80243,CO
14988259,67430.0,52,2,4,M,2,87194,NM
14996806,38760.7,57,7,3,M,2,85734,AZ
27265000,79508.0,57,9,2,M,2,90174,CA
27268060,74728.0,52,4,1,F,4,43688,OH
28613844,3015.0,78,8,1,F,2,60647,IL
23171238,10933.3,65,1,0,M,2,10101,NY
13624920,40252.0,41,1,6,F,3,77058,TX
25890521,0.0,19,8,0,M,1,48208,MI
28625079,0.0,16,1,1,F,1,96849,HI
20444670,49590.0,46,3,2,M,1,90015,CA
21802080,41246.4,66,9,1,F,1,90009,CA
13632500,39754.0,58,8,3,M,2,90174,CA
28620858,2614.3,33,2,3,M,2,60634,IL
24533496,106284.6,57,5,2,M,1,78204,TX
19076008,0.0,18,3,1,M,1,87194,NM
27257620,25380.0,55,7,0,M,2,85048,AZ
21809872,100713.6,48,10,6,M,4,32228,FL
13631930,30989.0,46,6,1,F,1,10262,NY
21814320,36428.6,29,11,3,F,3,85023,AZ
20445105,33655.5,69,6,2,M,2,78277,TX
24528240,14907.6,75,3,2,F,2,92149,CA
27265740,36898.0,39,11,0,M,2,45219,OH
25894910,0.0,19,8,0,F,1,97248,OR
20441025,25479.0,45,2,2,F,1,07149,NJ
13630950,12396.0,61,1,1,F,2,10084,NY
31359235,13611.4,29,8,1,M,2,94260,CA
19079144,26128.2,40,10,4,M,2,98165,WA
17717921,59103.2,53,10,2,F,2,46249,IN
13634130,9146.0,81,1,1,M,4,32284,FL
19081552,23954.0,69,9,1,F,1,75204,TX
13626590,0.0,15,7,1,M,1,48208,MI
23163435,18884.6,62,7,0,M,2,94161,CA
28618149,5855.8,35,4,1,F,1,94149,CA
24532686,28431.0,65,3,2,M,2,45246,OH
25901104,2515.8,23,5,0,F,1,10229,NY
14993319,0.0,16,8,2,M,1,32235,FL
16355640,6358.0,48,4,3,F,1,90087,CA
21808736,24198.2,41,4,1,F,1,92802,CA
19076862,15145.2,29,5,3,F,2,10138,NY
27269080,16240.0,65,7,0,F,4,10194,NY
23176168,10493.8,93,9,0,F,4,90180,CA
20439450,23796.0,71,8,2,F,1,90009,CA
19081188,24031.0,39,7,3,M,2,77089,TX
27260880,31790.0,46,8,1,F,2,20126,DC
17723576,7503.6,14,6,2,M,1,77086,TX
27265080,26634.0,19,6,0,F,1,60666,IL
27266020,79982.0,40,2,0,F,1,85707,AZ
17718337,0.0,12,4,2,M,1,92178,CA
31341548,16629.0,62,2,0,M,2,55402,MN
23174298,17235.2,60,6,1,F,3,64136,MO
21801184,69583.8,31,4,3,F,2,10161,NY
25896582,6281.4,46,3,0,M,1,90015,CA
25898292,10946.3,63,10,2,M,2,60606,IL
29996582,16812.4,71,11,0,F,2,80274,CO
14987489,40898.0,67,7,2,M,2,10007,NY
16358376,12621.8,59,9,5,M,2,94225,CA
21811056,67891.2,36,9,1,M,2,37215,TN
17718194,0.0,12,4,2,M,1,77095,TX
28632135,2584.5,30,9,2,M,2,38140,TN
21812032,0.0,16,4,1,F,1,90174,CA
14997235,2545.4,90,10,2,F,2,74146,OK
31353784,6212.3,70,0,0,F,2,60624,IL
23165509,8386.5,37,3,2,M,4,73154,OK
31347390,0.0,17,2,0,M,1,78707,TX
19081468,4001.2,84,4,1,M,4,92505,CA
17715984,0.0,12,4,2,M,1,60606,IL
31346240,0.0,13,5,0,M,1,97254,OR
27253260,58060.0,44,6,0,M,1,77151,TX
19085304,32488.4,65,5,1,M,3,90130,CA
21808160,11502.4,18,6,1,M,1,80243,CO
27260840,0.0,14,8,0,M,1,10148,NY
25903289,5900.3,60,7,2,M,2,55113,MN
19086732,0.0,14,6,1,F,1,90106,CA
17719923,2034.5,78,5,2,F,2,79931,TX
21806368,32367.4,32,4,3,M,2,60634,IL
17712825,8190.0,73,10,2,F,1,60613,IL
20444895,31053.0,35,2,3,F,3,48206,MI
19075392,9265.2,40,10,1,F,1,40205,KY
21815008,6874.4,23,5,2,M,2,78468,TX
21800080,20111.0,53,6,2,F,2,94164,CA
25894986,11313.0,62,9,0,M,1,10185,NY
17723589,51781.6,54,9,2,M,1,60634,IL
20440350,36196.5,52,9,3,F,2,89194,NV
19078374,10547.6,62,2,1,F,2,19160,PA
14997334,13994.2,51,11,2,F,1,90045,CA
25893865,1728.8,33,9,0,M,1,35236,AL
17725227,42546.4,49,6,2,M,3,10091,NY
17713605,36520.9,65,12,2,M,2,60666,IL
21809424,79300.0,57,10,3,F,2,78738,TX
27259500,72660.0,46,8,1,M,2,68180,NB
31357786,31043.1,61,1,0,F,2,80228,CO
29986836,80531.0,45,5,1,F,4,73130,OK
24537780,35803.8,72,0,2,M,4,70112,LA
19076092,0.0,18,3,1,F,1,19152,PA
17713618,31818.8,42,9,2,F,1,23570,VA
24541164,24859.8,52,0,2,F,3,68108,NB
14988501,29629.6,66,6,2,F,1,44114,OH
21800816,60021.0,27,9,1,F,1,28243,NC
28622370,6358.0,46,2,1,F,1,90087,CA
20448840,135888.0,55,2,2,M,2,90186,CA
16350096,2058.4,69,9,3,F,3,63105,MO
24525630,47786.4,48,5,6,F,4,10181,NY
16360044,17710.4,46,6,7,F,4,90106,CA
16350504,9219.0,39,9,5,F,2,10152,NY
23175335,12466.9,56,2,0,F,2,90186,CA
29990510,0.0,22,7,0,F,1,60622,IL
31342284,35065.8,29,4,0,M,1,10164,NY
25888811,11647.0,55,2,2,M,2,87194,NM
19079102,40768.0,37,7,3,M,3,90027,CA
14994518,14450.7,74,4,2,F,2,78754,TX
13634910,0.0,15,7,1,M,1,96802,HI
25896639,3092.4,45,2,3,F,4,60636,IL
17714541,36329.8,35,11,2,F,1,90191,CA
20447730,151765.5,55,2,2,F,2,90128,CA
29982062,17217.2,23,8,0,M,1,60625,IL
19078948,41410.6,44,4,1,M,1,94256,CA
29994008,33220.0,42,12,0,F,2,35241,AL
31348425,83559.0,46,6,1,M,2,68180,NB
27251540,172110.0,50,2,2,M,3,19152,PA
31353117,44468.2,42,2,2,F,4,60637,IL
17717843,56858.1,62,9,2,M,2,90005,CA
19085388,6203.4,63,3,1,M,3,19133,PA
23179398,19062.1,72,2,0,F,2,77292,TX
25902168,4324.0,35,2,2,F,2,90110,CA
20442390,0.0,20,2,2,F,1,94174,CA
27263740,93424.0,47,9,3,F,3,90047,CA
20448525,38740.5,80,7,2,F,2,38177,TN
24537006,71465.4,40,8,2,F,1,07160,NJ
24538356,7975.8,64,2,2,M,3,19133,PA
20442855,12132.0,89,6,2,M,1,53264,WI
13630220,26364.0,42,2,3,M,2,46261,IN
21805392,58037.2,50,3,1,M,2,85068,AZ
14990173,13140.6,62,2,2,F,4,38132,TN
25891110,4584.9,52,9,1,F,2,89194,NV
16354212,10837.7,42,7,3,M,1,77036,TX
31352059,29492.9,66,6,0,F,1,74168,OK
14996476,19958.4,30,7,2,F,1,40261,KY
25887709,478.2,88,5,0,M,1,10170,NY
14995662,4874.1,64,4,2,M,3,19133,PA
17724655,15999.1,25,11,3,M,2,38140,TN
25898311,2204.0,23,5,0,M,1,60606,IL
27252520,31986.0,30,2,3,F,2,33157,FL
16354584,9254.9,42,12,6,F,2,60632,IL
27260920,18614.0,41,3,0,F,1,92802,CA
29982590,162327.0,48,7,3,M,4,95184,CA
19081020,0.0,18,3,1,M,1,78707,TX
21815456,0.0,15,10,1,F,1,92510,CA
14991702,48478.1,41,11,5,F,2,60632,IL
21809584,0.0,15,3,1,F,1,96849,HI
17715620,3529.5,57,4,2,M,2,19160,PA
27254520,28282.0,18,5,0,M,1,63152,MO
21808240,63817.0,52,5,2,F,2,90095,CA
27261980,0.0,15,2,0,F,1,96849,HI
24533910,81351.0,61,9,4,M,2,19136,PA
17721496,13196.3,30,7,2,M,4,92806,CA
23176967,0.0,20,8,0,F,1,02149,MA
21814160,6016.4,88,11,1,F,2,74146,OK
14991933,32527.0,51,5,2,F,1,75256,TX
25894929,0.0,20,9,0,F,1,97248,OR
19085262,52413.2,63,3,1,M,2,10079,NY
25900477,8905.3,64,11,0,M,2,90128,CA
29983404,96956.2,44,14,3,F,2,60632,IL
23167379,0.0,19,7,0,M,1,64132,MO
14997004,16610.0,39,9,2,F,2,35241,AL
13634580,22025.0,45,4,2,F,2,97203,OR
31352381,48001.0,48,8,5,F,2,94150,CA
17719481,10734.1,25,11,2,F,2,19150,PA
29977046,25795.0,35,5,0,M,1,10210,NY
24541902,7531.2,29,6,3,F,2,78468,TX
27259900,90390.0,59,11,2,M,2,19136,PA
20439780,31117.5,51,3,4,M,2,78473,TX
23172683,0.0,20,1,0,F,1,96849,HI
13627410,7534.0,62,2,1,F,2,19160,PA
20437860,0.0,20,9,2,F,1,90061,CA
13626060,36586.0,52,2,1,F,1,85008,AZ
23171255,17427.0,57,3,1,F,2,90095,CA
19081636,17410.4,30,9,1,M,1,90140,CA
16355232,1800.8,55,5,4,F,2,77095,TX
17716192,72381.4,39,6,7,M,2,64132,MO
23174723,12805.6,41,7,2,F,2,10154,NY
25892174,1673.9,40,7,2,F,2,70156,LA
27257500,17362.0,68,10,0,F,2,35233,AL
28622181,1156.0,19,4,1,F,1,28223,NC
14994848,103535.3,53,3,4,M,2,60607,IL
14989788,16770.6,31,6,2,M,1,10164,NY
29990752,29130.2,23,8,0,F,1,10229,NY
21807424,15025.4,79,12,1,F,2,53268,WI
21807344,202090.2,57,10,2,F,2,28223,NC
23178174,30197.7,44,10,2,M,2,80268,CO
16354908,20698.9,46,6,4,F,3,60650,IL
17724226,31678.4,59,6,2,F,1,10007,NY
24534198,162446.4,57,5,2,M,4,10145,NY
28618023,4451.6,51,1,2,F,2,94103,CA
13628830,12403.0,32,2,4,M,2,60632,IL
14988446,26923.6,48,8,2,F,1,23570,VA
14992417,8852.8,28,7,2,M,1,94242,CA
27263900,0.0,17,4,0,M,1,64136,MO
21805024,0.0,16,4,1,M,1,60654,IL
21814272,0.0,17,5,1,F,1,10160,NY
23177392,16956.9,80,6,0,M,2,53244,WI
16353804,1734.4,32,11,5,M,4,80982,CO
20449980,87325.5,60,5,4,F,2,55113,MN
20450910,19083.0,54,11,2,F,1,90045,CA
20438535,91950.0,55,2,4,M,2,87194,NM
16357476,11840.6,38,5,5,M,4,60648,IL
14992604,6356.9,81,11,2,F,2,53268,WI
31355233,17174.1,41,1,0,F,1,76183,TX
23169606,12193.5,86,2,0,M,2,94162,CA
25899926,555.8,34,10,2,F,4,94272,CA
17725162,4340.7,16,8,2,F,1,94239,CA
21800000,147440.8,40,3,1,M,1,75370,TX
13630990,0.0,16,1,1,F,1,96849,HI
29983690,58051.4,61,11,1,M,2,10126,NY
25901142,4112.7,54,8,0,F,1,92126,CA
16357800,0.0,17,9,3,F,1,94150,CA
19078780,107647.4,43,3,1,F,1,19126,PA
17722718,10949.9,34,7,2,F,2,45219,OH
21813664,32814.6,66,9,1,F,4,10007,NY
25887747,5331.0,37,4,2,F,4,10070,NY
28623756,5108.5,61,1,1,F,2,53217,WI
16360008,0.0,20,5,3,F,1,55113,MN
14993704,0.0,15,7,2,F,1,14622,NY
23175301,27896.6,63,9,1,F,4,60666,IL
20448060,34941.0,56,3,3,F,2,60622,IL
21801472,169062.4,43,6,1,F,2,45455,OH
13632010,8038.0,81,1,1,F,2,90046,CA
28615377,5034.3,46,6,1,F,1,96839,HI
20450460,22650.0,42,9,2,F,2,35241,AL
23167175,8571.1,74,10,0,F,2,37228,TN
27266260,39278.0,25,6,1,F,2,77159,TX
21802528,118635.4,44,7,3,F,3,48208,MI
27264960,14308.0,65,7,0,M,2,43653,OH
31358177,3659.3,25,4,0,M,1,90168,CA
21808608,95173.0,40,3,2,F,4,73130,OK
28622328,3593.1,69,9,1,F,1,75204,TX
27253660,88576.0,34,6,1,F,2,90065,CA
29975660,86350.0,62,12,0,F,1,10259,NY
27252640,99726.0,55,7,0,M,2,75270,TX
24531426,14558.4,86,4,2,M,1,53264,WI
29984548,24362.8,57,7,1,F,2,97237,OR
21803552,114909.6,30,3,2,F,2,10259,NY
29975044,34166.0,62,12,2,M,2,90785,CA
25897171,18161.2,58,5,1,M,2,80243,CO
19075434,62638.8,32,2,3,F,2,60623,IL
24533460,54496.8,47,1,2,F,1,90087,CA
23165730,17133.0,52,8,1,F,2,89194,NV
28613865,5773.3,50,10,1,F,1,90794,CA
13630100,4424.0,19,4,1,M,1,80243,CO
25890559,3733.3,71,7,0,M,2,10014,NY
16355520,12104.8,62,12,4,M,2,28223,NC
27256760,42920.0,53,4,0,F,2,85068,AZ
23167957,5556.5,23,4,0,M,1,60625,IL
16350012,13722.9,61,11,5,F,2,90785,CA
21801552,31475.6,19,7,1,M,1,77083,TX
23177766,9805.8,55,1,0,F,3,68108,NB
17713826,40944.8,21,7,3,F,3,90120,CA
23162449,0.0,19,7,0,M,1,77058,TX
20438865,40404.0,69,6,2,F,1,44114,OH
21804160,113596.6,68,11,1,M,2,90067,CA
23164506,59725.2,62,8,0,M,2,85206,AZ
31342675,158545.9,52,2,1,M,3,63152,MO
27259980,58806.0,36,8,2,M,4,90176,CA
20437965,67113.0,36,3,4,F,2,60623,IL
19087880,31316.6,33,3,1,F,1,48206,MI
13628950,26387.0,57,7,2,M,2,10126,NY
16351968,6442.0,49,7,8,M,4,90750,CA
20446350,0.0,21,3,2,F,1,78738,TX
13629930,20702.0,31,1,2,F,3,48206,MI
13628220,13750.0,20,2,1,M,1,60625,IL
25902757,3396.2,23,5,0,F,1,90029,CA
24530238,14245.2,83,1,2,F,2,10088,NY
13628300,10933.0,19,4,1,F,1,15279,PA
28616679,4930.0,20,5,1,M,1,77076,TX
19086368,41069.0,51,1,1,F,2,90135,CA
21815376,60080.8,69,12,1,F,2,55177,MN
21814192,11042.2,55,8,2,F,2,48202,MI
31350541,52258.3,53,2,2,F,2,60606,IL
23169827,28189.8,58,4,1,F,2,90003,CA
21806688,44652.4,81,4,1,M,2,94162,CA
24531624,26778.6,35,3,5,F,2,60621,IL
19086816,18373.6,67,7,1,F,2,85047,AZ
27253620,60448.0,73,5,0,M,2,92149,CA
19087628,34115.2,64,4,1,F,1,10007,NY
24530850,18421.2,20,3,2,F,1,94174,CA
24538968,29559.6,34,2,5,M,2,64105,MO
16356456,7687.0,43,3,4,F,4,73130,OK
20441130,28177.5,33,9,2,M,1,55411,MN
20438190,15037.5,40,7,2,F,2,10126,NY
27253500,21216.0,63,5,0,F,2,55402,MN
27266220,109468.0,50,2,0,M,2,90135,CA
21812240,64591.8,61,4,1,M,2,14252,NY
13626870,7431.0,38,8,2,F,2,97203,OR
14995189,0.0,18,3,2,M,1,94225,CA
19086158,13091.4,47,7,1,F,1,85701,AZ
20444775,17227.5,75,2,2,F,2,46288,IN
27261580,50852.0,46,8,1,F,2,96822,HI
20449995,25297.5,24,6,2,F,1,55113,MN
27258760,0.0,16,3,0,M,1,77095,TX
25902225,3376.9,42,9,3,F,2,64105,MO
23171646,25989.6,45,1,1,F,4,73130,OK
17722510,0.0,12,4,2,M,1,77105,TX
31350978,0.0,16,1,0,F,1,74186,OK
21804976,20828.6,82,5,1,F,2,19117,PA
19083064,65916.2,44,4,2,F,2,10171,NY
19080082,0.0,15,7,1,M,1,90105,CA
20447610,32076.0,63,9,3,F,2,92817,CA
29993194,27082.0,45,5,0,F,1,92811,CA
23162245,16109.9,30,5,0,F,1,10140,NY
24527340,28555.2,68,6,2,F,1,90009,CA
20437290,16051.5,81,8,2,F,3,75230,TX
17713748,0.0,11,3,2,F,1,77083,TX
20449440,10953.0,24,6,2,F,1,67225,KS
24532848,15435.0,54,2,3,F,2,77095,TX
17714619,37739.0,40,7,2,M,1,77151,TX
28618170,16147.1,43,3,1,F,1,19126,PA
21810768,71887.4,58,11,2,M,2,92817,CA
29996010,82436.2,60,10,1,F,2,21207,MD
19084982,53214.0,61,1,1,M,2,44127,OH
28612458,2068.3,61,1,1,F,2,10007,NY
17713540,38171.9,32,9,5,F,4,94293,CA
20452140,14874.0,38,5,4,F,2,43272,OH
29996538,72001.6,58,8,0,M,3,10091,NY
25896658,0.0,20,9,0,F,1,60636,IL
21800208,72950.8,32,5,3,F,4,10070,NY
24534720,69845.4,43,1,4,M,2,10148,NY
27267080,25242.0,66,8,0,F,4,10007,NY
21804208,55114.8,50,3,2,F,2,94103,CA
14990030,14286.8,39,9,5,F,4,98112,WA
29992336,90340.8,60,10,1,F,2,93769,CA
31357809,50027.3,64,4,0,M,2,80228,CO
19076330,40937.4,59,6,3,F,2,77083,TX
19075028,21742.0,58,8,3,M,2,90785,CA
17721574,78135.2,52,9,4,M,2,94225,CA
21803632,211923.4,41,4,2,F,2,10104,NY
14993132,85682.3,37,4,2,M,1,10019,NY
13633440,13124.0,67,7,1,F,2,85047,AZ
14991504,19373.2,32,2,5,F,4,10178,NY
28627893,7862.0,63,3,1,M,2,10079,NY
23177800,34973.2,54,10,0,F,2,10208,NY
28620774,12503.8,58,8,1,M,1,10185,NY
13627360,20358.0,43,3,1,F,1,20353,DC
24539778,59603.4,57,5,2,M,2,46240,IN
20446365,0.0,20,2,2,M,1,78738,TX
13626100,9602.0,80,10,1,M,2,96846,HI
31360270,0.0,15,7,0,F,1,96802,HI
25887196,1910.1,47,4,0,F,1,80275,CO
23179007,21310.6,35,1,2,M,2,33237,FL
19087796,36216.6,55,5,2,F,4,45275,OH
29979818,52454.6,64,14,1,F,2,60665,IL
24530814,78085.8,50,8,2,M,1,15273,PA
16351320,2016.4,82,12,3,M,2,96846,HI
24528852,26024.4,51,9,2,F,2,46256,IN
31338305,61060.4,46,5,4,F,4,10181,NY
13628100,0.0,18,3,1,F,1,46232,IN
28616532,0.0,14,6,1,M,1,89194,NV
31350173,0.0,14,6,0,M,1,73179,OK
17723732,19630.0,33,10,2,F,2,35241,AL
25894397,0.0,19,8,0,M,1,90105,CA
17720846,52872.3,26,3,4,M,3,60651,IL
28612437,0.0,15,7,1,M,1,77058,TX
21805712,21028.8,84,7,1,M,1,53264,WI
31354865,40385.7,51,1,0,F,2,90186,CA
13630790,25426.0,47,7,2,F,2,96822,HI
25900002,2498.1,53,10,0,M,1,44101,OH
23174689,11164.0,46,2,0,F,1,92176,CA
20441040,30537.0,47,4,2,F,1,20353,DC
16350300,1323.0,80,10,3,F,1,60613,IL
31337592,0.0,15,0,0,F,1,90785,CA
28625163,9304.5,34,4,4,M,2,90145,CA
25893314,7482.6,29,5,1,M,3,60605,IL
19082084,6112.4,62,2,1,F,2,78277,TX
31340122,41492.0,27,6,2,F,2,10165,NY
28618065,581.5,19,4,1,F,1,94103,CA
27257540,18960.0,42,4,2,M,2,97254,OR
27261080,19476.0,56,8,1,F,2,53277,WI
31341939,6026.0,22,1,0,M,1,19107,PA
13627810,31013.0,32,2,1,M,1,28208,NC
17714684,0.0,9,8,2,M,1,90750,CA
21800368,0.0,13,8,1,F,1,90061,CA
13632910,34855.0,41,1,3,M,4,76160,TX
25892136,687.4,94,11,0,F,2,53206,WI
16352256,5018.2,37,7,4,M,2,97203,OR
21809056,8424.0,64,4,1,M,1,92708,CA
25889343,2300.1,24,6,0,M,1,77083,TX
13628870,79057.0,58,7,1,M,3,38132,TN
17720573,0.0,10,9,2,M,1,32228,FL
24530076,53242.2,45,3,2,M,1,94256,CA
21807584,32333.6,29,11,1,M,1,90140,CA
13632380,5788.0,36,6,3,F,2,78784,TX
16359072,19024.3,53,3,3,M,2,90186,CA
25897798,0.0,19,8,0,M,1,10148,NY
28612332,8452.9,41,1,6,F,3,77058,TX
24525756,79020.0,38,6,4,F,2,10152,NY
23170235,11179.7,35,1,3,M,2,95137,CA
29983734,0.0,22,7,0,M,1,10126,NY
31356314,17827.3,41,1,2,F,4,78429,TX
31353807,75299.7,59,9,0,F,1,48208,MI
24542838,0.0,16,6,2,M,1,96802,HI
27262960,65102.0,47,9,5,M,2,94150,CA
17718415,20469.8,26,3,5,M,2,95137,CA
16351356,1471.0,80,10,3,F,3,76164,TX
29990378,0.0,21,6,0,M,1,94225,CA
